y_test,y_pred_5,y_pred_10,y_pred_20,y_pred_avg_only
44028,44034.4,41157.1,38238.3,40792.543269230766
34220,29822.8,28950.2,25490.25,28684.284968495176
20663,23491.6,18638.7,16199.25,22258.11192214112
13364,14412.2,13843.0,14259.85,15167.78431372549
42217,40366.2,39587.3,38412.15,31962.048387096773
21973,30884.8,30135.2,30186.95,37359.625310173695
38706,37149.8,35576.3,31862.6,34868.50617283951
34701,41973.2,39934.9,39398.05,42755.568292682925
18213,26698.0,24219.7,23799.4,31153.133971291867
33168,42774.2,40129.3,38088.35,40792.543269230766
25498,39293.6,33032.6,30737.4,33761.706024096384
12554,21467.6,18604.6,16314.75,22258.11192214112
12876,18270.6,16703.0,16179.05,26653.651219512194
21615,28608.4,24852.4,23520.8,22112.456790123455
12442,20400.8,18772.5,16481.65,22258.11192214112
23979,28722.2,29383.2,30196.35,37359.625310173695
19904,23663.2,21273.8,20615.3,26354.7542997543
36097,39043.4,35452.4,31942.2,34868.50617283951
28004,31021.8,32381.4,30184.9,33429.135802469136
32065,40654.6,38758.2,39199.65,42755.568292682925
38051,41570.2,40130.1,38381.55,40792.543269230766
27725,28888.6,31252.1,30127.95,26535.75314861461
32732,35925.6,33515.7,32946.3,38739.375
22575,28112.8,24222.3,23632.4,31153.133971291867
27140,37355.2,32047.9,30684.05,33761.706024096384
19593,19181.8,17152.0,16574.5,26653.651219512194
36673,37801.4,31860.6,32302.85,31370.958637469586
16024,24313.2,22164.8,23500.9,22112.456790123455
13742,13023.0,14101.0,14523.2,15167.78431372549
12145,17008.6,18890.5,16247.95,22258.11192214112
15481,13666.4,14558.6,14811.95,15167.78431372549
20109,21547.0,21911.2,20455.3,26354.7542997543
26576,31231.6,31068.9,30346.65,33429.135802469136
39647,39994.0,40183.4,38749.45,40792.543269230766
19870,27129.8,24152.2,23504.75,31153.133971291867
17412,22981.4,22631.1,23552.15,22112.456790123455
11391,16444.6,17071.5,16468.85,26653.651219512194
29230,36425.2,32257.3,31932.9,31370.958637469586
27612,27103.8,28503.6,30429.45,37359.625310173695
37092,39601.0,35056.2,32637.8,34868.50617283951
35674,38484.6,38017.3,39293.5,42755.568292682925
28987,35703.8,33247.1,32833.9,38739.375
25621,25769.2,30942.1,29552.35,26535.75314861461
27601,33937.8,31399.2,30914.7,33761.706024096384
12840,14128.8,18875.0,16150.6,22258.11192214112
17066,13409.4,18450.5,16358.1,22258.11192214112
40674,37137.0,33978.7,33048.05,32273.78504672897
30131,27255.2,30323.9,29598.9,26535.75314861461
32318,35032.2,33336.5,32836.35,38739.375
14134,13062.4,15627.0,14690.25,24111.288220551378
22987,29524.2,31726.3,31040.45,33761.706024096384
53094,51075.6,50575.1,48228.85,47389.4688221709
20860,22992.6,23415.2,23874.4,22112.456790123455
34931,33867.4,33666.7,32952.6,38739.375
44445,29534.2,33860.2,31797.7,33761.706024096384
23794,23342.6,24082.6,23573.55,31153.133971291867
36077,28856.0,30451.5,30020.0,26535.75314861461
47588,41365.0,35874.1,33730.45,34868.50617283951
28606,22283.2,19427.0,18309.15,23710.322580645163
20409,14881.8,16646.5,15182.75,24111.288220551378
24349,23578.2,23183.8,20364.2,27114.194029850747
36420,37071.6,35245.5,33022.35,32273.78504672897
25540,25547.6,24753.5,23383.5,26118.927860696516
35639,35548.8,33279.5,31857.85,31370.958637469586
27589,20700.0,24641.2,24514.0,22112.456790123455
48076,50528.4,50580.9,48097.05,47389.4688221709
35266,32449.2,30471.9,30542.0,33429.135802469136
39426,32319.8,35806.7,31799.35,33761.706024096384
21203,15139.2,18303.4,16992.75,22258.11192214112
30804,30587.0,29432.6,30136.4,33429.135802469136
20618,24685.4,24439.2,23596.35,26118.927860696516
23907,21158.4,24883.4,24916.55,22112.456790123455
35332,36596.2,35362.4,33059.3,32273.78504672897
27657,29442.2,29474.9,29895.55,26535.75314861461
19674,20825.2,23934.7,23390.2,31153.133971291867
26505,17932.0,18124.7,15806.3,24111.288220551378
26755,22634.0,20951.3,19076.05,23710.322580645163
23502,24789.0,22460.2,20535.3,27114.194029850747
26494,32596.6,33079.4,31258.75,31370.958637469586
47061,50268.4,50036.5,47936.15,47389.4688221709
24180,31727.8,34541.5,30892.2,33761.706024096384
29236,18498.0,19449.4,17260.85,22258.11192214112
40298,33853.2,34773.2,33002.25,38739.375
48331,41562.8,37869.5,34811.35,34868.50617283951
21625,24714.8,21682.8,20978.35,27114.194029850747
30155,30161.0,30229.6,29876.0,33429.135802469136
23333,22620.2,23466.7,24782.35,22112.456790123455
42633,48779.4,49283.3,47474.35,47389.4688221709
36048,36777.8,35829.3,33097.0,32273.78504672897
24424,24641.6,24607.5,23923.45,26118.927860696516
33479,40517.4,38833.6,35448.45,34868.50617283951
40185,35343.8,35634.7,33580.5,38739.375
17578,18631.0,17975.0,15453.0,24111.288220551378
25385,22259.6,24478.8,23846.25,31153.133971291867
35757,33359.0,33648.4,31408.85,33761.706024096384
26113,21291.6,19150.1,17788.8,22258.11192214112
25241,30655.4,33061.3,31147.95,31370.958637469586
21418,23222.4,21897.4,19468.05,23710.322580645163
44225,32742.2,30815.4,30605.55,26535.75314861461
25129,22770.4,25441.6,24088.0,31153.133971291867
18670,16985.4,15703.0,15066.55,23680.93417721519
19737,23026.4,21993.1,20658.5,27114.194029850747
36473,34324.2,33828.6,32091.5,35912.12895377129
27752,22684.6,23178.3,21111.45,26354.7542997543
33936,36482.0,36288.8,32934.45,32273.78504672897
41981,35393.6,31992.1,31417.65,28684.284968495176
37913,39249.0,36602.1,36621.8,28481.303482587064
24403,11421.2,12154.6,8794.9,28684.284968495176
47163,47605.4,49132.4,47700.0,47389.4688221709
19533,23660.2,22534.0,19494.7,23710.322580645163
24395,22721.6,22787.6,20878.75,27114.194029850747
32483,28266.0,26506.4,26936.25,20644.8
41975,41065.6,39644.4,38422.8,31962.048387096773
29745,37127.0,36572.6,36117.35,28481.303482587064
4846,9522.2,10854.0,8880.3,28684.284968495176
13338,14940.2,11610.9,10559.55,28684.284968495176
13487,21959.8,21768.0,18836.3,23710.322580645163
14467,20952.2,23133.3,21204.0,26354.7542997543
37733,23271.8,19144.2,16664.15,24111.288220551378
20217,31661.4,28715.3,30013.0,26535.75314861461
7371,15374.4,14894.5,14823.7,23680.93417721519
30561,34995.8,32112.9,31500.2,28684.284968495176
18566,27493.0,25340.9,26389.55,20644.8
28762,34099.6,35618.3,32435.3,32273.78504672897
16662,21184.2,22381.2,20952.3,27114.194029850747
31113,33349.0,33678.2,32105.05,35912.12895377129
45885,46163.6,48619.6,47889.8,47389.4688221709
35656,40822.8,39088.1,38591.9,31962.048387096773
6330,9841.6,10007.4,9014.8,28684.284968495176
32696,35101.8,32651.9,31784.3,28684.284968495176
18393,25583.0,24070.6,26217.45,20644.8
17829,20049.6,22419.3,21255.95,27114.194029850747
13445,19135.4,21842.7,21023.4,26354.7542997543
13540,18946.6,20614.9,18491.35,23710.322580645163
18741,16317.6,12773.8,11166.55,28684.284968495176
32414,26927.8,19995.1,17866.05,24111.288220551378
7648,12303.2,13941.0,14574.35,23680.93417721519
22369,30109.0,28682.1,29430.4,26535.75314861461
26534,32122.4,34597.0,32347.8,32273.78504672897
33735,33133.8,33864.0,32050.2,35912.12895377129
45098,45568.0,48048.2,47802.2,47389.4688221709
36718,39745.4,39215.3,38960.85,31962.048387096773
36067,32269.4,34432.8,32820.1,32273.78504672897
13086,16212.8,19423.4,18505.7,23710.322580645163
22104,27314.4,28085.2,29203.1,26535.75314861461
11727,17500.0,20581.6,20366.5,26354.7542997543
42656,37880.2,36662.8,36858.6,28481.303482587064
13088,11881.4,13768.3,14536.25,23680.93417721519
24998,24137.4,23559.4,24831.9,22112.456790123455
36876,34675.4,34473.7,32199.2,35912.12895377129
21876,24101.8,24010.0,26257.5,20644.8
9575,13844.2,18533.3,18032.85,23710.322580645163
52072,46570.2,48419.3,48623.65,47389.4688221709
30555,29431.8,33616.6,31035.8,31370.958637469586
37756,38864.4,38932.0,39189.25,31962.048387096773
15524,16583.0,19065.0,19601.75,26354.7542997543
26529,15243.4,19451.8,18202.9,23710.322580645163
6012,9961.2,9400.2,8960.1,28684.284968495176
42861,38959.0,37405.9,36906.75,28481.303482587064
27814,14918.2,15398.8,14736.0,23680.93417721519
30392,30070.6,29110.0,25286.75,28684.284968495176
36841,35007.6,34632.7,32578.7,35912.12895377129
29215,24106.6,24878.6,26473.45,20644.8
19611,17658.2,17473.2,16860.2,26653.651219512194
44158,46875.2,47827.3,48495.35,47389.4688221709
29471,34042.4,32789.0,31777.4,28684.284968495176
25208,28627.4,32526.3,30856.15,31370.958637469586
32398,26445.0,24718.8,25002.5,22112.456790123455
41100,37672.8,38387.5,39593.15,42755.568292682925
41725,38766.0,39566.1,39272.3,31962.048387096773
10058,10329.8,9528.8,9302.85,28684.284968495176
29215,23453.0,25859.5,26043.2,20644.8
21819,15396.4,19040.5,19168.6,26354.7542997543
41853,37078.6,39453.5,39731.95,42755.568292682925
35427,33015.2,29910.0,25677.75,28684.284968495176
17024,16099.0,17410.6,16444.55,26653.651219512194
35384,34018.6,33306.6,31804.75,28684.284968495176
32286,17641.4,17313.4,15593.95,23680.93417721519
40632,38497.4,39781.5,39269.8,31962.048387096773
33927,19331.4,20645.6,19080.25,23710.322580645163
43336,30166.8,32857.8,31514.2,31370.958637469586
41714,38977.8,38424.5,37083.0,28481.303482587064
41210,29169.2,24934.6,25697.3,22112.456790123455
45198,46482.2,47043.8,48120.95,47389.4688221709
36945,35102.0,34713.1,33080.35,35912.12895377129
19521,20071.4,17722.9,15691.35,23680.93417721519
10195,7488.2,9454.7,9562.1,28684.284968495176
37694,31926.6,26542.5,25697.45,22112.456790123455
38712,39137.6,39193.3,36798.85,28481.303482587064
41824,45670.0,45916.8,48245.95,47389.4688221709
13282,16180.2,17225.4,16214.0,26653.651219512194
32967,32215.8,33804.7,31462.0,28684.284968495176
31072,25954.2,26723.6,25692.8,20644.8
18126,16128.2,18540.2,19038.15,26354.7542997543
36112,37360.8,39667.0,39257.85,42755.568292682925
32053,37776.8,39299.8,38889.0,31962.048387096773
24751,32194.6,29404.6,26159.8,28684.284968495176
34774,31822.8,32209.7,31380.15,31370.958637469586
21748,20973.0,19959.8,19693.4,23710.322580645163
37291,36337.6,34843.3,33520.35,35912.12895377129
11084,14478.4,16830.1,15994.1,26653.651219512194
34399,37827.6,39241.1,38769.35,42755.568292682925
27592,38816.4,38929.9,35538.9,34868.50617283951
8560,15740.8,12910.5,11189.7,28684.284968495176
25325,29625.2,30323.5,29857.75,33429.135802469136
20660,29090.0,28533.6,26306.45,28684.284968495176
13655,21454.6,17791.7,17708.0,22258.11192214112
10629,13683.8,14330.9,14893.1,15167.78431372549
16202,15440.6,15942.6,15678.4,26653.651219512194
42925,39018.2,39381.8,39336.2,31962.048387096773
11342,20309.8,16859.6,17749.15,22258.11192214112
27180,25446.6,27561.8,30377.05,37359.625310173695
37183,27162.6,25790.8,24763.85,26118.927860696516
8022,13600.8,12801.9,11212.5,28684.284968495176
26577,36713.4,38157.2,35105.35,34868.50617283951
23353,28980.6,30106.1,29641.25,33429.135802469136
37150,38122.8,38303.7,38519.85,42755.568292682925
31079,35762.2,35733.0,33604.65,38739.375
40235,39025.8,40637.7,38803.5,40792.543269230766
17485,25743.0,27782.9,26162.4,28684.284968495176
32795,35320.6,32422.4,31883.0,33761.706024096384
11750,18419.2,16779.2,17691.9,22258.11192214112
10653,12773.8,13907.0,15049.75,15167.78431372549
14451,14408.6,16033.4,15666.65,26653.651219512194
42217,39910.4,39387.4,39343.3,31962.048387096773
16260,22048.4,24589.1,23574.25,31153.133971291867
38802,29313.4,27436.9,25821.1,26118.927860696516
34879,38541.2,38653.6,39120.45,31962.048387096773
27055,27338.4,29893.8,29622.4,33429.135802469136
11016,13207.0,14653.0,15578.65,26653.651219512194
19869,21263.4,22303.0,23306.45,31153.133971291867
27803,25709.4,28118.7,29535.15,37359.625310173695
25725,32340.8,36852.9,34377.85,34868.50617283951
9524,11637.0,12853.1,11199.9,28684.284968495176
39292,37761.2,37717.0,38813.55,42755.568292682925
29529,35204.4,35118.3,33411.2,38739.375
36772,37574.6,40804.5,39080.0,40792.543269230766
22394,24143.4,27107.0,26001.85,28684.284968495176
30853,32602.2,31068.2,32163.15,33761.706024096384
10458,12192.6,13302.4,14842.15,15167.78431372549
13987,15369.4,16933.7,17853.1,22258.11192214112
13612,11691.8,13316.0,11217.3,28684.284968495176
28077,28290.0,34926.4,34645.75,34868.50617283951
34496,28214.0,29549.4,29559.7,37359.625310173695
40062,37403.0,37240.8,39103.25,42755.568292682925
26907,29586.8,27567.2,26074.4,26118.927860696516
26994,26576.4,28581.7,29732.85,33429.135802469136
34051,35028.4,34447.9,33590.45,38739.375
41311,39203.2,40988.7,39619.65,40792.543269230766
19243,20906.6,26960.9,26148.15,28684.284968495176
25577,22444.0,21634.6,23279.75,31153.133971291867
24426,29602.2,30961.0,31996.8,33761.706024096384
11998,11843.8,12433.4,14491.15,15167.78431372549
14327,13012.2,17151.9,18021.2,22258.11192214112
44648,32347.8,30535.0,29963.7,37359.625310173695
10193,9982.2,13149.9,10831.55,28684.284968495176
33710,28336.2,34426.8,35001.55,34868.50617283951
41302,41449.0,39288.0,37121.05,28481.303482587064
26494,21255.2,26724.9,26441.15,28684.284968495176
47573,41107.6,41338.9,40324.5,40792.543269230766
30409,23448.8,22854.2,23536.95,31153.133971291867
26422,30050.6,30889.2,31468.55,33761.706024096384
39434,32946.6,34862.2,33521.2,32273.78504672897
27846,15850.4,18652.5,18763.75,22258.11192214112
27021,30867.4,27776.4,26313.0,26118.927860696516
13917,11531.0,12598.7,13935.75,15167.78431372549
41221,38424.8,37892.8,38913.85,42755.568292682925
28244,26194.2,28177.6,30068.3,33429.135802469136
34169,29651.6,34234.0,34843.2,34868.50617283951
28514,31685.4,28163.5,26378.95,26118.927860696516
41014,39747.8,38787.7,38772.95,42755.568292682925
39219,34812.6,34332.9,33927.3,38739.375
35761,24275.4,26682.7,27374.35,28684.284968495176
40135,30926.2,32142.6,31770.9,33761.706024096384
39125,33984.4,35233.2,34101.4,32273.78504672897
37880,25999.0,24384.7,24303.5,31153.133971291867
26789,18939.8,19624.8,19037.65,22258.11192214112
13497,10969.6,13355.2,11096.3,28684.284968495176
19886,13382.4,13533.1,13678.8,15167.78431372549
41279,29385.0,29505.1,30943.25,33429.135802469136
42384,41394.6,39637.4,37650.45,28481.303482587064
34366,33648.8,34496.3,34006.0,38739.375
44728,35771.0,31437.4,30730.35,37359.625310173695
47997,42777.6,41385.8,40623.05,40792.543269230766
36681,31703.4,33512.0,32619.15,33761.706024096384
30584,30831.2,29905.9,30487.4,33429.135802469136
27591,29854.4,33283.9,34170.05,34868.50617283951
34534,35138.8,34619.2,34298.95,32273.78504672897
23225,28893.8,28028.2,26158.05,26118.927860696516
36428,40108.0,39533.5,37422.25,28481.303482587064
34424,34317.8,35040.0,34143.55,38739.375
47958,44322.2,41674.0,41115.65,40792.543269230766
26378,26054.0,25898.5,27424.35,28684.284968495176
26043,27955.6,25002.0,24577.1,31153.133971291867
12450,11855.2,12728.0,11393.2,28684.284968495176
13813,14014.4,13394.1,13922.95,15167.78431372549
36225,37077.0,34599.7,34922.6,32273.78504672897
9524,11855.2,11746.1,11493.65,28684.284968495176
7282,7975.4,8748.8,9601.1,28684.284968495176
39342,37732.0,35000.7,35181.55,32273.78504672897
53165,47283.4,46425.7,48503.3,47389.4688221709
17819,17003.0,18069.2,19294.8,26354.7542997543
25547,23465.2,19839.0,20395.15,23710.322580645163
6620,8033.4,8937.5,9515.0,28684.284968495176
28468,24235.4,18269.3,15925.85,23680.93417721519
22316,27309.2,21095.5,18531.4,24111.288220551378
27775,27338.0,28390.1,29545.5,26535.75314861461
45290,36318.0,29469.1,25816.95,22112.456790123455
36855,34145.6,32400.5,31397.25,31370.958637469586
22119,14974.4,15577.3,16140.15,26653.651219512194
51316,47132.2,46851.2,48443.85,47389.4688221709
31379,28551.4,27067.2,25980.5,20644.8
36796,36949.8,35041.8,33574.4,35912.12895377129
33357,32775.0,33885.4,32057.3,28684.284968495176
42867,38988.2,38742.8,39193.6,31962.048387096773
18518,27879.8,25990.8,25652.5,20644.8
43197,39957.8,32047.6,27339.35,22112.456790123455
35821,36738.8,35707.1,34125.0,35912.12895377129
47749,47850.4,47362.8,48323.05,47389.4688221709
37802,22218.0,19859.0,20566.4,26354.7542997543
38542,26201.4,29471.8,30361.95,26535.75314861461
10190,8869.0,9415.1,9586.85,28684.284968495176
34205,22565.6,23640.2,22360.1,27114.194029850747
20668,16891.2,15684.8,16418.4,26653.651219512194
31694,32574.6,33838.2,32141.05,28684.284968495176
26329,27302.6,25704.6,25694.85,20644.8
27190,26988.2,20416.2,21156.8,23710.322580645163
36361,28890.0,20385.7,17340.2,23680.93417721519
22560,26520.2,22226.1,19158.7,24111.288220551378
39359,35906.4,32669.1,32264.85,31370.958637469586
42827,41143.0,39459.9,39274.0,31962.048387096773
29079,27973.8,29817.6,30379.85,26535.75314861461
9835,8824.4,9577.1,9905.15,28684.284968495176
36465,33973.4,34007.9,32095.5,28684.284968495176
47505,48311.8,47397.0,48264.7,47389.4688221709
34827,40443.6,33444.3,28429.75,22112.456790123455
12336,16118.0,15779.3,16425.4,26653.651219512194
30831,27625.8,25539.4,26022.9,20644.8
20278,23168.8,19875.9,20893.55,26354.7542997543
34404,36251.4,35629.5,34416.35,35912.12895377129
25623,28451.8,21685.0,18201.35,23680.93417721519
42663,41090.6,40054.4,39634.85,31962.048387096773
15188,26042.2,22336.6,19095.9,24111.288220551378
18813,25445.0,20344.2,21439.1,23710.322580645163
23570,23332.2,23179.3,22878.05,27114.194029850747
35475,37959.8,33293.6,32775.45,31370.958637469586
16100,22025.0,18710.7,20944.5,26354.7542997543
12948,21249.2,20290.3,21029.15,23710.322580645163
4105,7606.4,7547.3,9850.95,28684.284968495176
25452,28590.4,29349.7,29836.8,26535.75314861461
9606,23915.8,20778.6,18240.8,23680.93417721519
37342,35880.4,35542.4,34439.45,38739.375
23581,36917.8,33043.5,28842.35,22112.456790123455
25194,31935.4,32977.0,31740.95,28684.284968495176
16616,16551.0,15479.8,16476.5,26653.651219512194
21647,22782.6,22752.1,23061.8,27114.194029850747
32529,35368.2,35235.1,34531.85,35912.12895377129
48647,49676.4,47673.2,48146.4,47389.4688221709
30978,35265.8,35147.1,34406.9,38739.375
5130,7176.0,7575.7,9214.85,28684.284968495176
14937,19887.0,20430.0,20522.45,23710.322580645163
40233,32756.0,32548.4,34211.25,34868.50617283951
16989,21797.6,18962.9,21048.1,26354.7542997543
11307,22273.0,21172.2,18033.35,23680.93417721519
27486,29666.8,28490.6,29471.05,26535.75314861461
39756,33484.0,33043.1,33451.65,33761.706024096384
24213,24292.8,22738.5,22961.15,27114.194029850747
20834,18514.6,15860.8,16635.7,26653.651219512194
53302,49703.8,48493.6,48270.9,47389.4688221709
28596,31061.2,31638.5,31815.3,28684.284968495176
42364,37765.4,33966.1,33622.8,31370.958637469586
25837,34546.4,33236.5,29059.95,22112.456790123455
32483,34406.6,35372.1,34525.15,35912.12895377129
44229,48286.4,47709.3,48064.3,47389.4688221709
29038,29919.4,28628.7,29051.8,26535.75314861461
9367,7725.4,7879.4,8943.4,28684.284968495176
25509,30590.2,33454.1,28460.4,22112.456790123455
17043,21642.4,19322.7,20582.7,26354.7542997543
30731,33286.8,30788.4,34328.95,34868.50617283951
12596,16610.0,15792.2,16508.8,26653.651219512194
35914,31572.6,32173.8,32143.35,28684.284968495176
24669,25660.8,22855.2,22657.7,27114.194029850747
11387,17055.0,20260.1,19841.75,23710.322580645163
13592,19297.8,21766.6,17853.8,23680.93417721519
36666,35932.0,32767.1,34286.9,33761.706024096384
43693,39549.2,35686.0,34382.7,31370.958637469586
32919,33631.2,35290.5,34577.25,35912.12895377129
16784,15382.4,22136.2,17952.25,23680.93417721519
14506,14518.2,20753.2,19643.25,23710.322580645163
29718,36278.6,30862.6,30834.9,37359.625310173695
32182,32981.2,30658.7,34746.15,34868.50617283951
32259,31872.0,29605.2,30038.55,33429.135802469136
43836,45735.0,41654.8,41405.95,40792.543269230766
20701,22635.8,22953.8,19173.5,24111.288220551378
27080,36063.6,33057.1,33799.3,33761.706024096384
32122,32891.4,34815.1,34644.4,35912.12895377129
29799,35805.0,34375.8,35102.55,32273.78504672897
29906,36699.2,31204.3,31000.85,37359.625310173695
41656,34478.6,32065.1,35497.5,34868.50617283951
43171,40399.4,39688.6,37820.45,28481.303482587064
23658,15487.2,20466.1,19958.95,23710.322580645163
15131,12159.0,11925.4,11768.15,28684.284968495176
26946,21542.2,24235.0,19931.0,24111.288220551378
42481,45969.0,42586.1,41357.7,40792.543269230766
30170,30015.8,25639.6,24861.1,31153.133971291867
28046,33645.8,32286.0,32967.2,33761.706024096384
28503,27112.0,26533.1,25937.0,20644.8
34193,32849.2,34550.3,34591.5,35912.12895377129
14671,14857.0,13524.8,13683.9,15167.78431372549
38497,35679.4,34831.9,35560.35,32273.78504672897
30376,32548.4,29562.4,29497.5,33429.135802469136
41536,40954.4,40432.4,39682.2,31962.048387096773
22756,17008.6,14426.2,14263.6,15167.78431372549
44081,45270.6,43189.1,41659.6,40792.543269230766
42933,34896.2,33299.8,32861.1,33761.706024096384
35867,33516.8,34442.5,34577.8,35912.12895377129
39574,40571.8,39854.7,38228.4,28481.303482587064
40971,35093.8,30644.0,30436.8,33429.135802469136
32968,36393.6,32303.8,31219.5,37359.625310173695
47415,38443.4,34148.9,36153.05,34868.50617283951
37385,36249.6,35694.2,35656.25,32273.78504672897
16655,13451.4,11716.8,12245.3,28684.284968495176
28142,26464.6,27508.0,25789.3,20644.8
29104,18718.4,19983.8,20314.7,23710.322580645163
38781,24835.2,26072.2,21359.35,24111.288220551378
34440,31788.4,27116.2,25525.45,31153.133971291867
41682,42315.0,40428.1,39997.1,31962.048387096773
40298,35004.6,34244.3,32656.25,33761.706024096384
29257,33315.4,32831.6,31107.4,37359.625310173695
30028,28766.6,28323.2,26166.6,20644.8
37336,39778.6,40613.8,38593.2,28481.303482587064
36212,37639.2,35197.6,36025.25,34868.50617283951
35773,36159.2,36618.1,35607.55,32273.78504672897
28738,31454.2,27451.5,25965.15,31153.133971291867
19322,24187.6,25353.9,21739.3,24111.288220551378
45341,44739.4,43758.5,41970.95,40792.543269230766
35231,34066.4,34236.5,34539.9,35912.12895377129
39005,41542.6,40265.4,40023.45,31962.048387096773
17449,14241.8,12605.7,12758.1,28684.284968495176
20496,19830.2,19858.6,19909.2,23710.322580645163
18023,17829.8,14680.4,14619.5,15167.78431372549
33622,33562.4,31473.7,30898.6,33429.135802469136
7701,13292.0,12573.6,12687.75,28684.284968495176
20231,25179.6,27246.5,26055.3,26118.927860696516
29983,37298.4,39346.5,38004.65,28481.303482587064
34865,34418.6,32624.9,31365.5,33429.135802469136
29034,29685.0,27842.0,26641.8,31153.133971291867
19161,25407.4,24775.4,26942.7,28684.284968495176
36731,42494.0,43408.1,42022.9,40792.543269230766
35185,35327.8,36529.9,35481.35,32273.78504672897
13707,19331.2,18875.2,18589.3,22258.11192214112
17500,27000.8,27151.7,26015.15,20644.8
23828,34778.4,37443.2,37424.55,28481.303482587064
22920,28953.8,32362.4,30433.0,37359.625310173695
8188,13024.8,12440.0,12646.55,28684.284968495176
23394,24477.0,27031.9,25892.7,26118.927860696516
44344,41186.6,39654.7,38836.0,42755.568292682925
32798,34526.4,33199.2,31546.5,33429.135802469136
29878,30452.0,29203.8,26896.45,31153.133971291867
21622,25883.2,23394.9,26652.45,28684.284968495176
12401,23630.2,24836.2,21405.6,24111.288220551378
38735,41473.8,43604.4,42204.45,40792.543269230766
30759,32296.0,36347.7,37386.1,28481.303482587064
31229,35613.8,35709.4,35285.8,32273.78504672897
14471,19428.0,17398.7,18424.05,22258.11192214112
16433,17139.2,15260.8,14795.85,15167.78431372549
24361,25706.8,26666.3,26262.9,20644.8
38932,40763.6,40953.3,40126.55,31962.048387096773
14253,17227.2,15620.8,14763.9,15167.78431372549
25044,24081.6,27474.5,25956.85,26118.927860696516
30380,38307.0,39698.8,39540.3,31962.048387096773
20221,24628.6,22941.9,26173.25,28684.284968495176
42169,41411.4,43690.2,42339.45,40792.543269230766
18642,20291.0,16651.6,17900.85,22258.11192214112
32295,34373.4,35026.4,35129.8,32273.78504672897
19753,23956.8,25534.4,26129.0,20644.8
27851,29988.2,30002.0,26152.5,31153.133971291867
25190,28048.2,32163.4,29862.6,37359.625310173695
8656,11729.8,11944.4,12630.2,28684.284968495176
44652,33311.6,36941.7,38067.5,28481.303482587064
35400,35531.2,34039.8,31310.75,33429.135802469136
13084,22106.8,22371.3,20757.75,24111.288220551378
41734,41675.0,39718.1,39052.8,42755.568292682925
13485,19414.6,20478.4,20236.75,24111.288220551378
34640,34265.0,34679.4,31428.5,33429.135802469136
23849,26836.8,31768.0,29943.35,37359.625310173695
30366,31917.6,35848.1,37568.05,28481.303482587064
39030,26184.8,28935.1,26771.3,26118.927860696516
44669,42596.4,39999.7,39726.6,42755.568292682925
20972,21670.8,22973.1,25753.35,28684.284968495176
35393,29289.6,27745.5,29280.45,26535.75314861461
16595,22138.8,22352.2,22017.5,27114.194029850747
18970,16270.4,16580.8,16705.45,26653.651219512194
16808,18083.4,16966.9,17379.3,22258.11192214112
38693,39916.8,37031.2,35046.25,31370.958637469586
35689,34559.8,34686.2,34729.7,38739.375
17720,17626.0,19922.0,20251.8,26354.7542997543
25613,15380.4,21916.1,18657.45,23680.93417721519
25470,21489.2,23771.6,25777.25,28684.284968495176
22024,27878.6,27926.2,28320.75,26535.75314861461
42654,30481.6,35219.7,29389.55,22112.456790123455
40305,40106.0,38006.2,35811.4,31370.958637469586
29593,27458.4,28176.1,26983.45,26118.927860696516
21547,21734.2,22533.2,22263.15,27114.194029850747
52714,49279.4,48564.9,48196.1,47389.4688221709
21246,18052.4,17085.2,16513.9,26653.651219512194
24712,17668.0,18303.9,17581.75,22258.11192214112
33239,31881.6,32228.1,32440.0,28684.284968495176
46940,43740.2,41082.5,40374.75,42755.568292682925
41507,31817.6,36130.6,30424.7,22112.456790123455
37790,40569.0,39264.4,35895.35,31370.958637469586
36787,35044.0,34346.4,34990.55,38739.375
40065,13700.4,11284.7,10342.45,28684.284968495176
41086,21676.4,22796.1,20054.75,23680.93417721519
21146,17799.6,20484.2,19774.6,26354.7542997543
38275,25312.0,25359.7,26233.35,28684.284968495176
27078,28203.8,28397.1,28539.6,26535.75314861461
52124,50203.2,49257.5,48150.65,47389.4688221709
19136,18556.4,17553.7,16793.55,26653.651219512194
40101,25425.0,24103.8,23445.7,27114.194029850747
25327,19992.0,19661.6,18220.4,22258.11192214112
27471,28906.4,27043.0,27239.95,26118.927860696516
35784,31745.4,32859.4,32824.2,28684.284968495176
48581,45253.6,42500.7,40870.9,42755.568292682925
37452,39586.6,38676.0,35766.9,31370.958637469586
27065,32514.4,34716.1,29825.35,22112.456790123455
22688,21635.4,20531.7,18732.7,22258.11192214112
31605,18054.4,13439.4,11484.1,28684.284968495176
40063,34719.2,33327.3,33316.95,28684.284968495176
26155,29458.6,26967.8,27267.5,26118.927860696516
14949,17379.4,17947.0,16300.0,26653.651219512194
34837,34314.4,34430.4,30486.45,22112.456790123455
20644,18708.4,20366.7,19703.6,26354.7542997543
46472,45679.2,43432.9,40868.3,42755.568292682925
30177,34194.6,34256.2,34994.6,38739.375
16714,22757.8,22515.4,20119.15,23680.93417721519
28672,28441.0,29053.9,28569.55,26535.75314861461
29579,26903.4,26393.3,26677.1,28684.284968495176
18395,24261.4,24277.1,23329.15,27114.194029850747
48093,50092.4,49884.4,47900.6,47389.4688221709
37717,38391.4,38970.3,35590.0,31370.958637469586
