attendance,is_federal_holiday,venue,on_grass,temperature,wind_speed,team1_name,team1_pre_win,team1_pre_loss,team1_pre_win_pct,team1_streak,team2_name,team2_pre_win,team2_pre_loss,team2_pre_win_pct,team2_streak,salary-500-800,salary-800-1500,salary-1500,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month_April,month_August,month_July,month_June,month_March,month_May,month_November,month_October,month_September,weather_Cloudy,weather_Drizzle,weather_In Dome,weather_Overcast,weather_Rain,weather_Sunny,season_type,season,home_team_avg_att_last_year,start_hour,start_hour_label_afternoon,start_hour_label_evening,start_hour_label_night,start_hour_label_noon,game_page_url,start_time,previous_5_to_10MA,lle1,lle2
24764,0,American Family Field,1,0.2333302134575946,-0.8850538530631505,PIT,0.2747464073784543,1.6079565806769245,0.375,-0.3786444784385669,MIL,1.067818530933753,0.750665316591706,0.5354330708661418,1.119145715585789,-1.214714887193472,-1.5151941458939897,-1.4727357866982391,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.7760743740710466,19,0,1,0,0,https://www.baseball-reference.com/boxes/MIL/MIL202208300.shtml,2022-08-30 19:10:00,33591.2,0.01051097634433749,-0.0002567605940869449
40607,0,Citi Field,1,0.5164553834659695,1.4908386759714407,LAD,1.898685160549324,-0.104840433531639,0.7007874015748031,0.7801436202747395,NYM,1.6220777370997137,0.2610532693573683,0.6356589147286822,-0.4502163335842259,-1.214714887193472,1.51110693056195,0.0618460232280819,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.0609309396493819,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202208300.shtml,2022-08-30 19:10:00,36925.2,0.006481100671752814,0.0018707392949782913
12536,0,Comerica Park,1,0.2333302134575946,1.4908386759714407,SEA,1.1461281773725795,0.7107771922819625,0.546875,0.3938809207036373,DET,0.3551995515775174,1.5258843913794071,0.390625,0.7268052032932852,0.2463724244293002,-1.9475228711019807,-1.089090334216659,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.452464770887793,19,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202208300.shtml,2022-08-30 19:10:00,19702.2,0.00914832132289322,-0.002166300824082276
34237,0,Truist Park,1,-0.0497949565507802,-0.8850538530631505,COL,0.552004243285676,1.3632712929328437,0.4263565891472868,0.3938809207036373,ATL,1.503307907207008,0.3834562811659527,0.6124031007751938,-0.8425568458767296,-0.2406566794449572,-0.650536695478007,-2.2400266916614,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.3497655554418811,19,0,1,0,0,https://www.baseball-reference.com/boxes/ATL/ATL202208300.shtml,2022-08-30 19:20:00,30225.8,0.009980231185679147,0.0026090061671463554
25298,0,Oracle Park,1,-0.6160452965675302,0.6988744996265769,SDP,1.2253447019175,0.7515580735726426,0.549618320610687,0.7801436202747395,SFG,0.7906889278507725,1.0770733480812644,0.4765625,-2.4119188950467447,-0.2406566794449572,-0.650536695478007,-0.3217994292534983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.4336890538430954,12,0,0,0,1,https://www.baseball-reference.com/boxes/SFN/SFN202208310.shtml,2022-08-31 12:45:00,36128.6,0.007997108674197145,0.0005523942409301567
19607,0,Globe Life Field,0,0.1389551567881363,-1.4790269853217983,HOU,1.6610355869145628,0.2621874980844816,0.6384615384615384,0.7801436202747395,TEX,0.6719190979580666,1.199476359889849,0.453125,-1.2348973581692333,-0.2406566794449572,-0.650536695478007,-1.089090334216659,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4791870529334436,13,0,0,0,1,https://www.baseball-reference.com/boxes/TEX/TEX202208310.shtml,2022-08-31 13:05:00,24839.0,0.009153628982179156,-0.002291286845968532
25240,0,American Family Field,1,0.7995805534743445,0.500883455540361,PIT,0.3143546696509146,1.6079565806769245,0.3798449612403101,0.3938809207036373,MIL,1.067818530933753,0.7914663205279008,0.53125,-0.4502163335842259,-0.7276857833192146,-1.5151941458939897,-1.85638123917982,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.7760743740710466,13,0,0,0,1,https://www.baseball-reference.com/boxes/MIL/MIL202208310.shtml,2022-08-31 13:10:00,35384.6,0.009807003730169924,0.0004384181396464803
12221,0,Progressive Field,1,0.5164553834659695,1.8868207641438728,BAL,1.027303390555199,0.8331198361540028,0.5234375,-0.7649071780096691,CLE,1.067818530933753,0.750665316591706,0.5354330708661418,0.3344646910007815,-1.7017439910677297,-1.5151941458939897,-1.85638123917982,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0356102453905314,18,0,1,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202208310.shtml,2022-08-31 18:10:00,21773.8,0.00836481381992047,4.630206744252523e-06
43555,0,Angel Stadium of Anaheim,1,2.0264562901773027,0.1049013673679291,NYY,1.502602537824722,0.4253110232472019,0.6076923076923076,0.3938809207036373,LAA,0.5927392113629293,1.3626803756346282,0.4307692307692308,-0.4502163335842259,-1.214714887193472,-1.0828654206859984,0.0618460232280819,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202208310.shtml,2022-08-31 18:38:00,34794.0,0.008009261193776583,-0.0009465822455122036
7420,0,loanDepot park,0,-0.1441700132202385,-1.4790269853217983,TBR,1.1857364396450398,0.6699963109912824,0.5546875,0.7801436202747395,MIA,0.5531492680653606,1.3626803756346282,0.4263565891472868,-1.2348973581692333,-1.214714887193472,-2.3798515963099725,-2.2400266916614,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-2.578373586788434,18,0,1,0,0,https://www.baseball-reference.com/boxes/MIA/MIA202208310.shtml,2022-08-31 18:40:00,8603.4,0.008364510557042975,4.562455653284184e-06
13690,0,Chase Field,0,0.044580100118678,-1.4790269853217983,PHI,1.2253447019175,0.7107771922819625,0.5538461538461539,-1.1511698775807713,ARI,0.7906889278507725,1.0770733480812644,0.4765625,1.9038267401707964,-1.7017439910677297,-1.5151941458939897,-1.089090334216659,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4751909983918569,18,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202208310.shtml,2022-08-31 18:40:00,23644.2,0.003377563027463588,0.003936373959074009
13613,0,Great American Ball Park,1,0.6108304401354279,0.1049013673679291,STL,1.3441694887348807,0.5884345484099223,0.5769230769230769,-0.3786444784385669,CIN,0.3947894948750861,1.4850833874432126,0.3984375,0.3344646910007815,-1.214714887193472,-1.0828654206859984,-0.7054448817350786,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-0.9936536630512128,18,0,1,0,0,https://www.baseball-reference.com/boxes/CIN/CIN202208310.shtml,2022-08-31 18:40:00,22749.8,0.007697382420116413,0.004738273404429146
19337,0,Target Field,1,0.9883306668132612,-0.4890717648907186,BOS,0.8292620791928977,1.1185860051887633,0.4769230769230769,-1.1511698775807713,MIN,1.0282285876361843,0.8322673244640957,0.5234375,1.9038267401707964,-0.2406566794449572,-0.650536695478007,-0.7054448817350786,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-0.208698949314617,18,0,1,0,0,https://www.baseball-reference.com/boxes/MIN/MIN202208310.shtml,2022-08-31 18:40:00,35591.4,0.004826319640647287,0.002367199427894652
26416,0,Nationals Park,1,0.7995805534743445,-0.8850538530631505,OAK,0.3143546696509146,1.6487374619676043,0.3769230769230769,1.1664063198458416,WSN,0.078069948494537,1.852292422868966,0.3333333333333333,-0.4502163335842259,-1.7017439910677297,-1.9475228711019807,-1.85638123917982,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-0.2778167162227177,19,0,1,0,0,https://www.baseball-reference.com/boxes/WAS/WAS202208310.shtml,2022-08-31 19:05:00,30268.2,0.00804371806896927,0.00017695388380152606
28572,0,Rogers Centre,0,0.2333302134575946,2.4807938964025205,CHC,0.552004243285676,1.404052174223524,0.4230769230769231,-1.537432577151873,TOR,1.14699841752889,0.7098643126555112,0.546875,0.7268052032932852,0.2463724244293002,-1.5151941458939897,-1.85638123917982,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.0872512346689631,19,0,1,0,0,https://www.baseball-reference.com/boxes/TOR/TOR202208310.shtml,2022-08-31 19:07:00,27161.8,0.007830459585371949,0.00185449227135444
13666,0,Comerica Park,1,0.6108304401354279,1.292847631885225,SEA,1.1857364396450398,0.7107771922819625,0.5503875968992248,0.7801436202747395,DET,0.3551995515775174,1.5666853953156024,0.3875968992248062,-0.4502163335842259,0.2463724244293002,-1.9475228711019807,-1.089090334216659,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.452464770887793,19,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202208310.shtml,2022-08-31 19:10:00,20386.8,0.00914832132289322,-0.002166300824082276
17168,0,Guaranteed Rate Field,1,0.8939556101438028,-0.2910807208045027,KCR,0.4727877187407555,1.485613936804884,0.4076923076923077,0.7801436202747395,CHW,0.8698688144459097,1.0362723441450696,0.4883720930232558,-2.019578382754241,-0.7276857833192146,-1.0828654206859984,-0.7054448817350786,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.1105452508486513,19,0,1,0,0,https://www.baseball-reference.com/boxes/CHA/CHA202208310.shtml,2022-08-31 19:10:00,22999.6,0.009689259035557379,-0.0008047194111277995
41799,0,Citi Field,1,0.7052054968048862,0.500883455540361,LAD,1.9382934228217843,-0.104840433531639,0.703125,1.1664063198458416,NYM,1.6220777370997137,0.301854273293563,0.6307692307692307,-0.8425568458767296,-0.7276857833192146,0.6464494801459671,0.8291369281912425,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.0609309396493819,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202208310.shtml,2022-08-31 19:10:00,37325.2,0.004746518553665531,0.0031816443688539764
29554,0,Truist Park,1,0.9883306668132612,-0.0930896767182867,COL,0.5916125055581363,1.3632712929328437,0.4307692307692308,0.7801436202747395,ATL,1.503307907207008,0.4242572851021475,0.6076923076923076,-1.2348973581692333,-0.7276857833192146,-0.2182079702700156,-1.4727357866982391,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.3497655554418811,19,0,1,0,0,https://www.baseball-reference.com/boxes/ATL/ATL202208310.shtml,2022-08-31 19:20:00,32333.0,0.008359986029919287,6.540849872599625e-05
15257,0,Guaranteed Rate Field,1,1.3658308934910943,-0.2910807208045027,KCR,0.4727877187407555,1.526394818095564,0.4045801526717557,-0.3786444784385669,CHW,0.9094587577434784,1.0362723441450696,0.4923076923076923,0.3344646910007815,-0.7276857833192146,-1.9475228711019807,0.0618460232280819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-1.1105452508486513,13,0,0,0,1,https://www.baseball-reference.com/boxes/CHA/CHA202209010.shtml,2022-09-01 13:10:00,22997.6,0.00935000490343939,-0.00018914593654977642
14393,0,Comerica Park,1,0.5164553834659695,-0.8850538530631505,SEA,1.2253447019175,0.7107771922819625,0.5538461538461539,1.1664063198458416,DET,0.3551995515775174,1.6074863992517971,0.3846153846153846,-0.8425568458767296,0.7334015283035576,-1.5151941458939897,-1.4727357866982391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-1.452464770887793,13,0,0,0,1,https://www.baseball-reference.com/boxes/DET/DET202209010.shtml,2022-09-01 13:10:00,20137.0,0.009305849344770965,-0.0024480476365161966
26877,0,Nationals Park,1,1.082705723482719,-0.6870628089769346,OAK,0.3143546696509146,1.6895183432582843,0.3740458015267175,-0.3786444784385669,WSN,0.1176598917921056,1.852292422868966,0.3384615384615385,0.3344646910007815,-1.214714887193472,-1.5151941458939897,-2.2400266916614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-0.2778167162227177,16,1,0,0,0,https://www.baseball-reference.com/boxes/WAS/WAS202209010.shtml,2022-09-01 16:05:00,29231.4,0.00804371806896927,0.00017695388380152606
36908,0,Citi Field,1,1.1770807801521777,0.6988744996265769,LAD,1.9382934228217843,-0.064059552240959,0.6976744186046512,-0.3786444784385669,NYM,1.6616676803972823,0.301854273293563,0.6335877862595419,0.3344646910007815,-0.2406566794449572,1.51110693056195,0.4454914757096622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.0609309396493819,16,1,0,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202209010.shtml,2022-09-01 16:10:00,35604.4,0.006056037714523871,0.0012474777530575515
11827,0,Progressive Field,1,0.2333302134575946,-0.2910807208045027,BAL,1.0669116528276592,0.8331198361540028,0.5271317829457365,0.3938809207036373,CLE,1.067818530933753,0.7914663205279008,0.53125,-0.4502163335842259,-1.214714887193472,-1.5151941458939897,-1.85638123917982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,-1.0356102453905314,18,0,1,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202209010.shtml,2022-09-01 18:10:00,18818.4,0.00836481381992047,4.630206744252523e-06
10495,0,Chase Field,0,2.8758318002024272,-1.4790269853217983,MIL,1.1065199151001193,0.7923389548633226,0.5348837209302325,0.3938809207036373,ARI,0.7906889278507725,1.1178743520174592,0.4728682170542636,-0.4502163335842259,-0.7276857833192146,-1.5151941458939897,-1.85638123917982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-0.4751909983918569,18,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202209010.shtml,2022-09-01 18:40:00,22457.2,0.010284633818865322,-0.0009776966492413574
31340,0,Fenway Park,1,0.1389551567881363,0.8968655437127928,TEX,0.6708290301030567,1.2409286490608036,0.4496124031007752,-1.537432577151873,BOS,0.8698688144459097,1.1178743520174592,0.4809160305343511,0.3344646910007815,-1.214714887193472,-0.2182079702700156,-0.3217994292534983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.7636367337232064,19,0,1,0,0,https://www.baseball-reference.com/boxes/BOS/BOS202209010.shtml,2022-09-01 19:10:00,34883.6,0.0048954790699050135,0.004126978243542341
31203,0,Truist Park,1,1.3658308934910943,0.1049013673679291,COL,0.5916125055581363,1.404052174223524,0.4274809160305343,-0.3786444784385669,ATL,1.5428978505045765,0.4242572851021475,0.6106870229007634,0.3344646910007815,-0.7276857833192146,-0.2182079702700156,-1.4727357866982391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,0.3497655554418811,19,0,1,0,0,https://www.baseball-reference.com/boxes/ATL/ATL202209010.shtml,2022-09-01 19:20:00,34331.0,0.008762571937268862,-0.0003936419199180684
18057,0,PNC Park,1,0.9883306668132612,-0.2910807208045027,TOR,1.1461281773725795,0.7515580735726426,0.5426356589147286,-0.3786444784385669,PIT,0.3156096082799488,1.648287403187992,0.3769230769230769,-0.4502163335842259,-0.7276857833192146,-0.650536695478007,-1.85638123917982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.4981412546138186,18,0,1,0,0,https://www.baseball-reference.com/boxes/PIT/PIT202209020.shtml,2022-09-02 18:35:00,18104.0,0.007833898167837803,0.0018459467534322573
22464,0,Angel Stadium of Anaheim,1,1.3658308934910943,-0.2910807208045027,HOU,1.700643849187023,0.2621874980844816,0.6412213740458015,1.1664063198458416,LAA,0.6323291546604979,1.3626803756346282,0.4351145038167939,0.3344646910007815,-0.2406566794449572,-1.5151941458939897,-1.089090334216659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202209020.shtml,2022-09-02 18:38:00,34411.4,0.008273431737414634,0.0007612648423191736
13488,0,Chase Field,0,-0.1441700132202385,-1.4790269853217983,MIL,1.1065199151001193,0.8331198361540028,0.5307692307692308,-0.3786444784385669,ARI,0.8302788711483411,1.1178743520174592,0.4769230769230769,0.3344646910007815,-1.7017439910677297,-1.0828654206859984,-1.4727357866982391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-0.4751909983918569,18,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202209020.shtml,2022-09-02 18:40:00,19900.2,0.008595184940155624,0.0007240789789888643
16763,0,Great American Ball Park,1,1.082705723482719,-0.4890717648907186,COL,0.5916125055581363,1.444833055514204,0.4242424242424242,-0.7649071780096691,CIN,0.3947894948750861,1.5258843913794071,0.3953488372093023,-0.4502163335842259,-0.2406566794449572,-1.9475228711019807,-1.85638123917982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-0.9936536630512128,18,0,1,0,0,https://www.baseball-reference.com/boxes/CIN/CIN202209020.shtml,2022-09-02 18:40:00,26545.8,0.007621697036013655,0.0011283340454451404
13558,0,Oriole Park at Camden Yards,1,1.082705723482719,-0.0930896767182867,OAK,0.3143546696509146,1.7302992245489646,0.3712121212121212,-0.7649071780096691,BAL,1.1074084742313215,0.8322673244640957,0.5307692307692308,0.7268052032932852,-1.214714887193472,-2.3798515963099725,-2.2400266916614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.7638318890761924,19,0,1,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202209020.shtml,2022-09-02 19:05:00,15597.2,0.008364510557042975,4.562455653284184e-06
45164,0,Dodger Stadium,1,1.082705723482719,-0.4890717648907186,SDP,1.2649529641899604,0.7515580735726426,0.553030303030303,1.1664063198458416,LAD,1.938797283480263,-0.0245537581959954,0.6923076923076923,-0.8425568458767296,-1.214714887193472,-0.2182079702700156,0.8291369281912425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,2.4452943334903248,19,0,1,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202209020.shtml,2022-09-02 19:10:00,51777.2,0.006547441164560304,0.0003133216472766744
33630,0,Citi Field,1,0.044580100118678,-0.8850538530631505,WSN,0.1559216205610736,1.8526418684210049,0.3435114503816794,0.7801436202747395,NYM,1.7012576236948511,0.301854273293563,0.6363636363636364,0.7268052032932852,-0.2406566794449572,-1.0828654206859984,-1.4727357866982391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.0609309396493819,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYN/NYN202209020.shtml,2022-09-02 19:10:00,33116.8,0.007845286823375599,0.001082586218610936
16067,0,Comerica Park,1,0.7052054968048862,0.3028924114541451,KCR,0.4727877187407555,1.5671756993862442,0.4015151515151515,-0.7649071780096691,DET,0.3551995515775174,1.648287403187992,0.3816793893129771,-1.2348973581692333,-1.214714887193472,-2.3798515963099725,-1.089090334216659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.452464770887793,19,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202209020.shtml,2022-09-02 19:10:00,20124.0,0.008217360365847578,0.00010763993994253771
21923,0,Progressive Field,1,0.4220803267965112,-1.2810359412355825,SEA,1.2649529641899604,0.7107771922819625,0.5572519083969466,1.5526690194169437,CLE,1.067818530933753,0.8322673244640957,0.5271317829457365,-0.8425568458767296,0.2463724244293002,-1.5151941458939897,-1.4727357866982391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.0356102453905314,19,0,1,0,0,https://www.baseball-reference.com/boxes/CLE/CLE202209020.shtml,2022-09-02 19:10:00,19107.6,0.007094593643214164,0.00013780165528106444
24818,0,Guaranteed Rate Field,1,0.8939556101438028,0.6988744996265769,MIN,1.027303390555199,0.8739007174446828,0.5193798449612403,-0.3786444784385669,CHW,0.949048701041047,1.0362723441450696,0.4961832061068702,0.7268052032932852,-0.2406566794449572,-0.2182079702700156,-0.3217994292534983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.1105452508486513,19,0,1,0,0,https://www.baseball-reference.com/boxes/CHA/CHA202209020.shtml,2022-09-02 19:10:00,22098.2,0.009509489589656108,-0.0005141057369700998
31628,0,Fenway Park,1,-0.7104203532369884,1.0948565877990089,TEX,0.6708290301030567,1.2817095303514836,0.4461538461538462,-1.923695276722976,BOS,0.9094587577434784,1.1178743520174592,0.4848484848484848,0.7268052032932852,-1.7017439910677297,-1.0828654206859984,0.0618460232280819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.7636367337232064,19,0,1,0,0,https://www.baseball-reference.com/boxes/BOS/BOS202209020.shtml,2022-09-02 19:10:00,34768.6,0.004308611375479157,0.005522358248117417
17886,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,NYY,1.502602537824722,0.466091904537882,0.6030534351145038,-0.3786444784385669,TBR,1.2261783041240275,0.6690633087193164,0.5581395348837209,1.119145715585789,-0.7276857833192146,-0.650536695478007,-1.089090334216659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-1.9713938867666168,19,0,1,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202209020.shtml,2022-09-02 19:10:00,12043.4,0.009975755853159128,-0.006898939047022453
32840,0,Oracle Park,1,-0.899170466575905,1.292847631885225,PHI,1.2649529641899604,0.7107771922819625,0.5572519083969466,0.3938809207036373,SFG,0.7906889278507725,1.1178743520174592,0.4728682170542636,-2.804259407339248,-1.214714887193472,-1.0828654206859984,0.0618460232280819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.4336890538430954,19,0,1,0,0,https://www.baseball-reference.com/boxes/SFN/SFN202209020.shtml,2022-09-02 19:15:00,37269.6,-0.00038352361368203984,0.008438594954234881
44491,0,Busch Stadium III,1,0.1389551567881363,-1.2810359412355825,CHC,0.5916125055581363,1.404052174223524,0.4274809160305343,0.3938809207036373,STL,1.384538077314302,0.5874613008469267,0.5801526717557252,0.3344646910007815,0.2463724244293002,-1.9475228711019807,-0.7054448817350786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,1.6608288029011082,19,0,1,0,0,https://www.baseball-reference.com/boxes/SLN/SLN202209020.shtml,2022-09-02 19:15:00,42872.2,0.007825739073120019,0.004204650777731245
42161,0,Truist Park,1,0.2333302134575946,-0.0930896767182867,MIA,0.552004243285676,1.404052174223524,0.4230769230769231,-1.537432577151873,ATL,1.582487793802145,0.4242572851021475,0.6136363636363636,0.7268052032932852,-0.7276857833192146,-0.650536695478007,-1.4727357866982391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,regular,2022,0.3497655554418811,19,0,1,0,0,https://www.baseball-reference.com/boxes/ATL/ATL202209020.shtml,2022-09-02 19:20:00,33868.8,0.004505425793657193,0.011110961095041625
40010,0,Oracle Park,1,0.1389551567881363,1.4908386759714407,PHI,1.2649529641899604,0.7515580735726426,0.553030303030303,-0.3786444784385669,SFG,0.8302788711483411,1.1178743520174592,0.4769230769230769,0.3344646910007815,-0.7276857833192146,-1.5151941458939897,0.0618460232280819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.4336890538430954,13,0,0,0,1,https://www.baseball-reference.com/boxes/SFN/SFN202209030.shtml,2022-09-03 13:05:00,37638.4,0.003489689643872598,0.00442211779222795
31474,0,Fenway Park,1,-0.2385450698896968,1.8868207641438728,TEX,0.6708290301030567,1.3224904116421636,0.4427480916030534,-2.309957976294078,BOS,0.949048701041047,1.1178743520174592,0.4887218045112781,1.119145715585789,-1.7017439910677297,-0.650536695478007,-0.3217994292534983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.7636367337232064,16,1,0,0,0,https://www.baseball-reference.com/boxes/BOS/BOS202209030.shtml,2022-09-03 16:10:00,35319.4,0.0048954790699050135,0.004126978243542341
22138,0,Chase Field,0,0.044580100118678,-1.4790269853217983,MIL,1.1065199151001193,0.8739007174446828,0.5267175572519084,-0.7649071780096691,ARI,0.8698688144459097,1.1178743520174592,0.4809160305343511,0.7268052032932852,-0.7276857833192146,-1.5151941458939897,-1.089090334216659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,regular,2022,-0.4751909983918569,17,0,1,0,0,https://www.baseball-reference.com/boxes/ARI/ARI202209030.shtml,2022-09-03 17:10:00,21514.2,0.008110233364841945,0.002106896129138719
38244,0,Angel Stadium of Anaheim,1,1.932081233507844,0.3028924114541451,HOU,1.740252111459483,0.2621874980844816,0.6439393939393939,1.5526690194169437,LAA,0.6323291546604979,1.403481379570823,0.4318181818181818,-0.4502163335842259,0.2463724244293002,-1.0828654206859984,-1.4727357866982391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202209030.shtml,2022-09-03 18:07:00,34336.6,0.008273431737414634,0.0007612648423191736
46144,0,Dodger Stadium,1,1.648956063499469,-0.2910807208045027,SDP,1.3045612264624205,0.7515580735726426,0.556390977443609,1.5526690194169437,LAD,1.938797283480263,0.0162472457401993,0.6870229007633588,-1.2348973581692333,0.2463724244293002,-0.650536695478007,1.2127823806728228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,regular,2022,2.4452943334903248,18,0,1,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202209030.shtml,2022-09-03 18:10:00,53085.4,0.005412386641512187,0.0038651758623671276
15259,0,Comerica Park,1,1.271455836821636,0.500883455540361,KCR,0.4727877187407555,1.6079565806769245,0.3984962406015037,-1.1511698775807713,DET,0.3947894948750861,1.648287403187992,0.3863636363636363,0.3344646910007815,-1.214714887193472,-1.9475228711019807,-1.85638123917982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,regular,2022,-1.452464770887793,18,0,1,0,0,https://www.baseball-reference.com/boxes/DET/DET202209030.shtml,2022-09-03 18:10:00,19717.0,0.008360450219277166,3.6553471602100654e-06
